out_publicKey,in_publicKey,trust,datetime
"2162","2067","1","2012-06-09T01:11:17.679430"
"2115","1810","1","2012-06-09T01:50:56.919110"
"361","1317","1","2012-06-09T02:26:12.522050"
"1245","2163","2","2012-06-09T10:04:00.764630"
"2163","1245","2","2012-06-09T10:06:54.484050"
"1499","93","2","2012-06-09T10:43:27.153430"
"2085","2089","-1","2012-06-09T11:13:01.032290"
"1764","2125","1","2012-06-09T12:31:43.728210"
"1967","61","-10","2012-06-09T13:09:14.302390"
"2124","1366","1","2012-06-09T13:12:03.034980"
"1810","1546","2","2012-06-09T13:35:38.543620"
"1546","1810","2","2012-06-09T13:35:42.446240"
"1185","2164","4","2012-06-09T16:30:09.987600"
"13","1585","1","2012-06-09T16:38:21.041560"
"546","251","1","2012-06-09T18:41:13.920530"
"2067","251","1","2012-06-09T19:05:26.947120"
"1715","2166","1","2012-06-09T19:19:13.547130"
"251","2067","1","2012-06-09T19:23:05.255710"
"2067","2166","1","2012-06-09T19:42:00.581670"
"2166","2067","1","2012-06-09T19:43:25.739400"
"1201","2167","5","2012-06-09T20:19:21.579260"
"1899","1690","2","2012-06-10T03:36:27.997000"
"1844","2134","1","2012-06-10T05:31:30.829290"
"1543","2155","2","2012-06-10T05:51:20.665390"
"2067","2168","1","2012-06-10T06:25:58.522430"
"1396","1948","1","2012-06-10T07:27:30.018110"
"2168","2067","1","2012-06-10T12:09:03.085340"
"1843","2169","1","2012-06-10T12:18:46.858360"
"2169","1843","1","2012-06-10T12:29:50.576930"
"1245","2020","1","2012-06-10T12:39:44.704900"
"2020","1245","1","2012-06-10T12:42:03.083020"
"1948","2113","1","2012-06-10T13:26:36.891200"
"1585","1948","1","2012-06-10T13:29:42.021600"
"1948","1585","1","2012-06-10T13:36:14.903210"
"1245","1994","1","2012-06-10T13:42:52.938980"
"1245","1949","1","2012-06-10T14:28:41.149330"
"1949","1245","1","2012-06-10T14:29:15.962280"
"1994","1245","1","2012-06-10T14:56:27.662720"
"251","546","1","2012-06-10T15:30:32.241660"
"2155","1543","2","2012-06-10T16:11:04.493020"
"239","2097","1","2012-06-10T16:48:52.085580"
"35","2170","1","2012-06-10T17:45:19.314040"
"493","1899","1","2012-06-11T03:02:50.025510"
"1899","493","1","2012-06-11T03:03:08.378190"
"493","905","2","2012-06-11T03:05:38.063560"
"1921","2141","2","2012-06-11T05:41:27.785260"
"2141","1921","2","2012-06-11T05:45:22.346030"
"1044","905","1","2012-06-11T06:11:59.382420"
"905","1044","1","2012-06-11T06:12:19.042940"
"2053","1948","1","2012-06-11T10:08:40.969390"
"1948","2053","1","2012-06-11T10:10:01.490110"
"35","2121","1","2012-06-11T10:56:48.553220"
"905","2096","-10","2012-06-11T11:14:02.489110"
"1731","2096","-1","2012-06-11T11:16:41.509710"
"1731","1657","-1","2012-06-11T11:36:31.008210"
"1934","756","1","2012-06-11T11:59:36.932460"
"104","917","1","2012-06-11T12:06:14.271850"
"2157","2148","2","2012-06-11T14:04:36.653160"
"1843","1893","2","2012-06-11T14:39:34.228700"
"1893","1843","2","2012-06-11T14:39:53.748870"
"149","1363","1","2012-06-11T15:29:29.897570"
"1","1771","-10","2012-06-11T15:52:18.331740"
"905","1363","1","2012-06-11T15:52:28.473730"
"1386","1693","3","2012-06-11T15:54:44.427480"
"1693","1386","3","2012-06-11T15:55:00.593690"
"1693","1714","3","2012-06-11T15:55:27.961150"
"35","1044","1","2012-06-11T18:08:37.623700"
"1044","35","1","2012-06-11T18:47:08.447160"
"1334","1487","3","2012-06-11T20:23:34.043500"
"2148","2166","1","2012-06-11T20:37:25.022180"
"2095","1585","3","2012-06-11T21:46:07.081840"
"2166","2148","-10","2012-06-11T22:27:15.430170"
"1810","1815","1","2012-06-12T01:37:23.109560"
"2016","2030","2","2012-06-12T02:28:45.478410"
"13","2016","1","2012-06-12T02:36:47.264410"
"2016","13","1","2012-06-12T02:39:24.594820"
"2135","2141","1","2012-06-12T02:50:45.326130"
"2135","2028","2","2012-06-12T02:58:55.784910"
"2028","2135","2","2012-06-12T03:00:40.889290"
"1555","2141","1","2012-06-12T04:56:07.253500"
"2141","1555","1","2012-06-12T05:43:57.491230"
"2080","2141","1","2012-06-12T08:08:14.916890"
"2141","2080","1","2012-06-12T08:32:11.416960"
"2141","1615","1","2012-06-12T08:51:34.030630"
"2148","2171","5","2012-06-12T09:12:31.428490"
"2171","2157","5","2012-06-12T09:12:59.263770"
"2097","239","3","2012-06-12T10:08:32.680380"
"2121","342","1","2012-06-12T10:16:25.155710"
"342","2121","1","2012-06-12T10:18:40.296310"
"2125","342","1","2012-06-12T10:34:28.847830"
"342","2125","2","2012-06-12T11:19:29.646080"
"2134","1844","1","2012-06-12T12:11:05.078150"
"2141","545","1","2012-06-12T13:20:38.611460"
"35","2172","1","2012-06-12T13:51:47.273230"
"1725","2173","1","2012-06-12T14:09:09.350490"
"2173","1725","1","2012-06-12T14:10:36.326980"
"2125","2067","1","2012-06-12T16:00:04.248570"
"1334","363","2","2012-06-12T16:05:51.533300"
"363","1334","2","2012-06-12T16:06:02.123060"
"2165","2125","1","2012-06-12T17:59:30.004520"
"2125","2165","1","2012-06-12T17:59:34.892000"
"2028","2174","1","2012-06-12T18:53:36.795010"
"2174","2028","1","2012-06-12T19:32:02.436180"
"2173","2095","1","2012-06-12T22:21:18.335790"
"2095","2173","1","2012-06-12T22:22:22.725920"
"1967","1185","1","2012-06-13T00:01:05.818830"
"2118","2139","1","2012-06-13T05:06:20.001600"
"1921","2139","1","2012-06-13T07:17:33.442610"
"2139","1921","1","2012-06-13T07:21:11.705330"
"2141","35","1","2012-06-13T07:46:36.188100"
"1217","2013","5","2012-06-13T08:44:37.120960"
"15","2141","1","2012-06-13T11:45:12.773260"
"2141","15","1","2012-06-13T11:46:33.195030"
"905","2175","1","2012-06-13T12:31:00.703820"
"2175","905","1","2012-06-13T12:31:09.102210"
"905","2125","1","2012-06-13T12:34:27.018130"
"1899","2091","2","2012-06-13T12:39:06.111630"
"35","2177","1","2012-06-13T15:19:42.487310"
"1967","25","6","2012-06-13T15:29:18.136660"
"2175","2178","1","2012-06-13T16:25:20.084880"
"2178","2175","1","2012-06-13T16:29:45.436080"
"2091","1899","5","2012-06-13T17:17:56.760500"
"1615","2179","1","2012-06-13T18:27:44.981650"
"1848","2115","-5","2012-06-13T20:28:42.069120"
"1201","2180","2","2012-06-13T20:49:51.540390"
"2103","1053","3","2012-06-13T21:19:10.900030"
"1817","1810","1","2012-06-13T21:38:49.662510"
"1366","1334","1","2012-06-13T22:15:58.896580"
"1334","1366","1","2012-06-13T22:16:18.764180"
"1810","1817","2","2012-06-13T23:54:46.575590"
"2146","2142","3","2012-06-14T12:16:55.071160"
"2141","905","1","2012-06-14T12:44:00.474020"
"905","2141","1","2012-06-14T12:48:09.176690"
"2045","2181","1","2012-06-14T16:26:12.753340"
"2180","1201","2","2012-06-14T17:35:52.616720"
"2085","2182","1","2012-06-14T23:05:51.962580"
"2182","2085","1","2012-06-14T23:07:55.100170"
"2085","1905","1","2012-06-14T23:21:57.668980"
"1905","2085","1","2012-06-14T23:25:13.027270"
"2124","2176","1","2012-06-15T00:06:32.159920"
"2176","2124","2","2012-06-15T00:08:42.131840"
"2028","2034","4","2012-06-15T00:56:08.693560"
"2141","1543","2","2012-06-15T12:48:54.879210"
"2125","1334","1","2012-06-15T14:06:52.329990"
"202","2184","1","2012-06-15T14:48:19.792680"
"2184","202","1","2012-06-15T14:55:10.774500"
"171","2045","1","2012-06-15T15:47:27.259750"
"2045","171","1","2012-06-15T15:47:29.517420"
"2174","1334","1","2012-06-15T15:48:38.775160"
"2158","2185","1","2012-06-15T16:17:09.030560"
"2185","2158","1","2012-06-15T16:18:12.332190"
"2045","2186","1","2012-06-15T16:34:20.210860"
"2186","2045","1","2012-06-15T16:36:10.340990"
"2142","1","3","2012-06-15T18:09:07.179700"
"1615","2141","3","2012-06-15T18:37:02.044940"
"2142","591","1","2012-06-15T18:42:43.714360"
"591","2142","7","2012-06-15T18:43:52.771550"
"361","1838","1","2012-06-15T20:27:03.560440"
"1838","361","1","2012-06-15T20:27:49.671620"
"171","2173","1","2012-06-15T20:33:57.514340"
"2173","171","1","2012-06-15T20:36:27.593160"
"2125","215","1","2012-06-15T21:17:50.693300"
"215","2125","1","2012-06-15T21:19:36.987290"
"7","1982","2","2012-06-15T21:53:54.854990"
"2142","2067","3","2012-06-15T22:18:57.291420"
"2067","2142","3","2012-06-15T22:31:51.796560"
"1585","2125","3","2012-06-16T00:08:53.954810"
"1876","2158","1","2012-06-16T05:07:31.702570"
"2033","2028","1","2012-06-16T09:52:57.672130"
"2040","274","3","2012-06-16T10:15:12.005800"
"2167","905","1","2012-06-16T10:15:51.658050"
"2167","1201","5","2012-06-16T10:22:41.884890"
"905","2167","1","2012-06-16T10:28:42.289950"
"1281","1973","1","2012-06-16T12:04:05.296430"
"1316","1348","1","2012-06-16T14:30:39.186680"
"1316","1951","1","2012-06-16T14:31:11.079580"
"1316","1612","1","2012-06-16T14:31:20.228740"
"1316","1615","3","2012-06-16T14:32:30.257980"
"1316","1334","6","2012-06-16T14:33:44.346170"
"1316","309","2","2012-06-16T14:36:05.813040"
"274","2187","3","2012-06-16T15:01:31.916070"
"274","132","1","2012-06-16T15:01:54.761480"
"2187","274","3","2012-06-16T15:06:21.067330"
"255","2067","1","2012-06-16T15:28:06.903350"
"1487","1334","1","2012-06-16T21:10:19.118260"
"1053","2028","1","2012-06-16T22:46:30.568110"
"2028","1053","1","2012-06-16T22:48:56.634060"
"1846","2188","2","2012-06-17T00:19:11.704710"
"1846","2180","1","2012-06-17T00:20:50.121250"
"1846","2144","2","2012-06-17T00:23:29.334450"
"1846","1913","1","2012-06-17T00:25:16.539900"
"1846","1845","5","2012-06-17T00:30:01.539330"
"1846","1386","10","2012-06-17T00:32:03.574960"
"1846","1566","5","2012-06-17T00:32:38.406100"
"1846","1948","2","2012-06-17T00:35:28.898580"
"1846","2040","4","2012-06-17T00:38:02.442240"
"1846","215","5","2012-06-17T00:38:45.880720"
"1846","1201","5","2012-06-17T00:40:49.219300"
"1675","2189","1","2012-06-17T01:31:44.924820"
"2189","1675","1","2012-06-17T01:36:42.597900"
"13","1204","2","2012-06-17T02:11:43.247650"
"1204","13","2","2012-06-17T02:13:36.165250"
"1386","1846","8","2012-06-17T03:03:55.417440"
"2144","1846","3","2012-06-17T03:10:03.120370"
"729","1529","1","2012-06-17T03:46:10.935580"
"1529","729","1","2012-06-17T03:47:23.942410"
"35","2190","1","2012-06-17T04:39:22.490820"
"35","2191","1","2012-06-17T04:39:45.436940"
"2158","2045","1","2012-06-17T05:24:59.079670"
"2045","2158","1","2012-06-17T05:25:00.560250"
"13","1754","1","2012-06-17T06:01:33.185260"
"1754","13","1","2012-06-17T06:35:04.360930"
"202","2032","1","2012-06-17T10:54:12.750990"
"2032","202","1","2012-06-17T10:54:51.992990"
"1615","70","2","2012-06-17T12:52:44.520750"
"2053","1352","2","2012-06-17T16:24:58.350440"
"2034","1334","1","2012-06-17T20:03:12.001720"
"2188","1846","2","2012-06-17T21:20:23.189850"
"2053","545","2","2012-06-17T21:28:30.990690"
"1053","1316","1","2012-06-17T22:13:33.134100"
"1316","1053","1","2012-06-17T22:14:31.628270"
"7","1788","1","2012-06-18T00:57:34.982050"
"1788","7","1","2012-06-18T01:00:46.316840"
"2090","2174","1","2012-06-18T02:07:13.175870"
"2174","2090","1","2012-06-18T02:08:36.475680"
"1957","2192","1","2012-06-18T04:00:12.142580"
"2192","1957","1","2012-06-18T04:00:58.175050"
"2141","1345","2","2012-06-18T08:40:53.450390"
"2127","545","2","2012-06-18T09:19:35.611330"
"2121","35","2","2012-06-18T10:11:38.812160"
"1948","2194","1","2012-06-18T12:33:55.792990"
"2194","2187","1","2012-06-18T12:58:28.218240"
"2187","2194","1","2012-06-18T13:05:00.590110"
"1334","1939","3","2012-06-18T15:09:04.721500"
"1939","1334","3","2012-06-18T15:09:47.016240"
"1802","2195","1","2012-06-18T15:14:44.980080"
"2195","1802","1","2012-06-18T15:16:38.002740"
"2118","2128","7","2012-06-18T15:43:02.760760"
"2192","35","1","2012-06-18T16:04:34.273740"
"35","2192","1","2012-06-18T16:07:10.689240"
"2165","729","1","2012-06-18T16:24:27.991220"
"729","2165","1","2012-06-18T16:28:37.856480"
"1764","1245","2","2012-06-18T18:56:05.248890"
"1967","2187","1","2012-06-18T19:21:56.863140"
"2187","1967","1","2012-06-18T19:34:01.352150"
"1899","2187","3","2012-06-18T19:45:12.113220"
"2187","1899","1","2012-06-18T19:50:20.570210"
"546","2155","1","2012-06-18T20:11:26.913720"
"2155","546","1","2012-06-18T20:14:21.690100"
"2174","1317","1","2012-06-18T21:09:43.821070"
"1317","2174","1","2012-06-18T21:10:31.989580"
"1317","2196","1","2012-06-18T21:11:46.303870"
"1802","1947","1","2012-06-18T21:24:11.308860"
"1947","1802","1","2012-06-18T21:25:34.012410"
"2125","304","2","2012-06-18T21:30:12.579270"
"304","2125","2","2012-06-18T21:31:40.247480"
"1317","1376","3","2012-06-18T21:40:48.501750"
"1767","2125","1","2012-06-18T21:49:17.192250"
"2125","1767","1","2012-06-18T21:50:22.306800"
"135","729","5","2012-06-18T22:45:34.372010"
"1585","2176","2","2012-06-18T22:56:23.510480"
"2176","1585","1","2012-06-18T22:57:47.008690"
"1376","1317","3","2012-06-19T00:43:25.479610"
"202","2197","1","2012-06-19T01:56:07.974680"
"2176","1204","1","2012-06-19T01:57:21.704760"
"1204","2176","1","2012-06-19T01:59:15.214860"
"2197","202","1","2012-06-19T02:06:12.597960"
"1957","2141","1","2012-06-19T05:09:19.087530"
"2141","1957","1","2012-06-19T05:13:53.181540"
"2141","2199","1","2012-06-19T07:15:51.859720"
"2199","2141","1","2012-06-19T07:17:07.044410"
"937","2200","1","2012-06-19T08:13:59.090310"
"2200","937","1","2012-06-19T08:14:46.732910"
"1310","535","1","2012-06-19T12:19:11.134050"
"1543","2125","1","2012-06-19T14:04:19.732970"
"729","2142","1","2012-06-19T17:30:42.179880"
"2142","729","1","2012-06-19T17:32:17.662330"
"521","2142","2","2012-06-19T17:53:25.560280"
"2142","521","2","2012-06-19T17:54:43.148360"
"1670","2201","2","2012-06-19T18:08:53.147290"
"2201","1670","2","2012-06-19T18:09:20.006970"
"1750","2201","2","2012-06-19T18:14:42.624080"
"2142","2135","3","2012-06-19T18:52:10.462420"
"2135","2142","3","2012-06-19T18:53:12.564710"
"1802","2202","1","2012-06-19T19:02:30.986120"
"2202","1802","1","2012-06-19T19:03:45.778630"
"1529","223","1","2012-06-19T19:23:36.119310"
"2125","2203","1","2012-06-19T21:05:07.296900"
"2203","2125","1","2012-06-19T21:06:08.447420"
"2204","2028","5","2012-06-19T22:39:53.430710"
"1967","1899","1","2012-06-20T00:12:19.352020"
"304","2178","1","2012-06-20T00:55:40.746550"
"546","2205","1","2012-06-20T01:52:37.002690"
"2205","546","1","2012-06-20T01:54:30.749880"
"2174","2206","1","2012-06-20T02:09:15.555560"
"2206","2174","1","2012-06-20T02:10:24.079770"
"1909","1984","-10","2012-06-20T02:34:43.503200"
"13","2207","1","2012-06-20T06:40:08.847340"
"2207","13","1","2012-06-20T06:41:52.080400"
"13","1044","6","2012-06-20T07:02:00.176830"
"1044","13","6","2012-06-20T07:07:17.801370"
"1905","1562","1","2012-06-20T08:03:38.974840"
"2176","2208","1","2012-06-20T09:40:37.309260"
"2208","2176","2","2012-06-20T09:59:23.232230"
"1245","1764","2","2012-06-20T14:20:31.478550"
"1792","2045","-5","2012-06-20T15:18:09.031030"
"1363","1792","-2","2012-06-20T15:32:17.908780"
"2124","2067","1","2012-06-20T15:54:57.266310"
"1615","1792","-1","2012-06-20T16:02:24.150180"
"1334","1792","-2","2012-06-20T16:19:13.485740"
"1244","1792","-2","2012-06-20T16:21:20.907570"
"2173","905","1","2012-06-20T17:27:56.576640"
"905","2173","1","2012-06-20T17:28:00.079550"
"1375","2125","2","2012-06-20T18:36:32.487120"
"2125","1375","2","2012-06-20T18:43:09.490140"
"2205","2209","-10","2012-06-21T00:01:54.355740"
"1802","2144","1","2012-06-21T00:35:20.983900"
"1217","2210","2","2012-06-21T03:28:39.783840"
"2208","2211","2","2012-06-21T04:34:06.772060"
"2211","2208","3","2012-06-21T04:34:47.734290"
"1639","25","-10","2012-06-21T11:42:30.943230"
"1974","1217","4","2012-06-21T14:51:44.047080"
"1953","1899","1","2012-06-21T15:34:08.783410"
"1899","1953","1","2012-06-21T15:34:56.340360"
"1396","1334","3","2012-06-21T17:17:35.956550"
"905","2212","1","2012-06-21T17:25:38.342810"
"2212","905","1","2012-06-21T17:27:42.564570"
"1565","2174","1","2012-06-21T18:30:02.692340"
"2174","1565","1","2012-06-21T20:50:55.386020"
"1744","2213","1","2012-06-21T20:52:36.996250"
"1334","1615","1","2012-06-21T20:56:51.676660"
"1615","1334","1","2012-06-21T20:56:59.276120"
"2213","1744","1","2012-06-21T22:07:06.864910"
"304","1396","1","2012-06-21T23:04:39.931980"
"2028","2214","10","2012-06-21T23:07:45.511510"
"13","1921","5","2012-06-22T06:13:52.427340"
"1921","13","5","2012-06-22T06:14:28.034560"
"2210","1217","3","2012-06-22T06:49:32.400900"
"35","2215","1","2012-06-22T07:17:49.418070"
"2215","35","1","2012-06-22T07:30:32.100520"
"1921","2216","1","2012-06-22T08:39:03.176080"
"1334","1967","3","2012-06-22T08:56:52.281270"
"1245","2129","3","2012-06-22T09:38:32.918410"
"2129","1245","5","2012-06-22T09:41:30.561540"
"1921","2217","1","2012-06-22T09:53:39.917360"
"2217","1921","1","2012-06-22T09:59:11.869120"
"1921","2071","1","2012-06-22T10:19:52.472310"
"2071","1921","1","2012-06-22T12:22:38.549470"
"2118","1615","5","2012-06-22T13:21:36.003170"
"1967","905","3","2012-06-22T15:40:59.858180"
"905","1967","2","2012-06-22T15:42:30.778330"
"2056","1499","7","2012-06-22T15:59:03.261930"
"1615","2118","5","2012-06-22T16:11:17.085300"
"2212","1565","1","2012-06-22T16:20:41.908370"
"1890","1316","1","2012-06-22T19:37:27.411470"
"2044","202","1","2012-06-22T20:15:16.115870"
"202","2044","1","2012-06-22T20:17:36.268350"
"2218","2028","1","2012-06-22T23:22:19.603410"
"2205","2219","1","2012-06-23T01:30:03.107700"
"2219","2205","1","2012-06-23T01:30:34.355900"
"2028","2220","1","2012-06-23T01:50:49.348280"
"2220","2028","1","2012-06-23T02:05:10.865590"
"2028","2221","1","2012-06-23T02:43:54.853420"
"2221","2028","2","2012-06-23T02:47:18.563920"
"1806","1624","2","2012-06-23T03:17:31.179030"
"2193","1396","2","2012-06-23T07:14:34.767830"
"1317","2181","1","2012-06-23T09:46:45.698800"
"1316","1890","1","2012-06-23T09:49:23.037890"
"2106","2131","3","2012-06-23T10:35:23.475460"
"2131","2106","3","2012-06-23T10:37:09.032770"
"2222","1843","2","2012-06-23T11:14:40.224220"
"1843","2222","2","2012-06-23T11:15:04.199460"
"1844","2118","1","2012-06-23T11:40:18.881130"
"2118","1844","3","2012-06-23T11:41:33.579790"
"2085","2223","-1","2012-06-23T12:32:26.287110"
"13","1555","4","2012-06-23T12:32:33.050330"
"1555","2224","1","2012-06-23T12:41:40.917850"
"2028","2217","1","2012-06-23T16:05:38.519470"
"2217","2028","1","2012-06-23T16:08:48.366460"
"1463","1810","1","2012-06-23T16:53:40.604100"
"1810","1463","1","2012-06-23T16:54:26.639350"
"2225","905","1","2012-06-23T19:15:36.894560"
"905","2225","-10","2012-06-23T20:02:11.707940"
"2028","1937","1","2012-06-23T23:27:25.262820"
"1937","2028","2","2012-06-23T23:28:14.662740"
"937","2219","1","2012-06-24T04:17:15.393160"
"2219","937","1","2012-06-24T04:18:38.499620"
"77","1690","1","2012-06-24T09:10:00.094880"
"2049","2217","2","2012-06-24T11:48:08.092770"
"2217","2049","2","2012-06-24T12:09:04.531360"
"13","635","2","2012-06-24T12:12:02.069960"
"2045","2125","1","2012-06-24T12:24:10.976680"
"2125","2045","1","2012-06-24T12:24:43.392860"
"1555","238","1","2012-06-24T12:25:38.549130"
"635","57","1","2012-06-24T12:25:59.000450"
"238","1555","1","2012-06-24T12:26:07.848590"
"1677","13","3","2012-06-24T12:29:13.368120"
"13","1677","3","2012-06-24T12:29:28.552230"
"635","1555","1","2012-06-24T12:31:42.327350"
"1555","635","1","2012-06-24T12:32:27.566480"
"2085","2226","1","2012-06-24T13:01:33.338280"
"2226","2085","1","2012-06-24T13:05:08.294540"
"2223","2085","1","2012-06-24T13:16:26.762390"
